conversation_id,customer_tweet_id,customer_message,customer_author,brand_tweet_id,brand_reply
,1955755,Vai ter promoção do Kindle @117086 ???,580455,1955753,"@580455 Pelo momento não temos essas informações, qualquer novidade será anunciada no nosso site, sugiro ficar de olho. ^AZ"
,898789,@AmazonHelp I'm not talking about iPad or Android. Amazon apps for those are horrible. The only usable one is from the PC; now it's dysfunctional also,333411,898788,"@333411 I'm unable to replicate this. Which version of Windows, and browser, are you currently using to access our website? ^JR"
,2531234,@AmazonHelp Now this is fraud. This is nowhere mentioned in amazon terms. It upfront says we give you 15 mins to checkout. Please call me to discuss,452009,2531235,"@452009 I get your concern, adding product to your cart will not hold the stock available for a sale. For more information refer to our terms here: https://t.co/zxTtVwVlTx appreciate your understanding. ^MJ"
,162016,Really upset with @AmazonHelp and @115821 today. Their level of service has been atrocious regarding my @4263 Mavic purchase. I may just return it and purchase it directly from @4263. And cancel my Amazon card.,153405,162012,"@153405 I am very sorry to hear you're upset with the service you have received so far. We're here to help, Paul. Without giving any sensitive account/personal information, can you tell us more about what's going on?"
,49963,@AmazonHelp @115850 @115851 it's been 30 days. Shall I wait till 1year ? U delivered refurbished device &amp; asking me to wait &amp; wait.,127186,49964,"@127186 My apologies for the delay, Venky. We are working on this and will get back to you soon with an update. ^KS"
,222675,@AmazonHelp USPS,169196,222677,"@169196 When you have moment, reach out to us here so we can leave carrier feedback on your behalf: https://t.co/ENBHFmJB7n ^CL"
,656160,@AmazonHelp Amazon logistics is the carrier. Do you want the tracking number so you can see whats wrong with the tracking information?,276098,656161,"@276098 Hello, we do not have access to your account/order details via twitter. Please reach out to us here so we may look into this for you: https://t.co/JzP7hlA23B ^CR"
,75821,@119625 @132976 Thank you for releasing it on the same day as global release!,123652,77577,@123652 We hear you!! Can you tell us more about your love of grand tour : https://t.co/soExpMNlFh ? ^HR https://t.co/Cs6n3SPuIH
,33172,"@AmazonHelp Thanks again for your reply. Fire TV won't show up in mirroring on my Android. Chromecast mirroring will work though, so the phone is ok",123340,33173,"@123340 We'd like to troubleshoot this with you in real-time, please give us a call here: https://t.co/JzP7hlA23B ^CO"
,1226523,@115850 scam with customer bought Nokia 6 (Order 402-9582469-1400331) with 500 cashback offer still cashback not credited ticket 012734990,407747,1226522,"@407747 Sorry about that, Bhagyesh. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we’ll be glad to help you. ^NK"
,1355396,"@AmazonHelp What is wrong with your payment system, two times payment failed",324993,1355398,"@324993 I'm sorry about the trouble with the payment. We'd like to help, kindly connect with us here: https://t.co/vlvfJr4nN9 ^MA"
,372170,"@117086 o Amazon Prime Vídeo é pago? Se sim (o que é óbvio) quanto custa, aproximadamente, e à quais conteúdos se tem acesso ?",204171,372168,@204171 Olá Anderson! Você pode encontrar todas essas informações no seguinte link: https://t.co/RbSFaR4Ieu ^HC
,425149,"@AmazonHelp Can you confirm if my echo 'language' is linked with the available skills. For eg, my location is India, time zone is Indian, language is English (US) simply because of the Indian accent but I am not getting Indian skills like Zomato etc. Why?",216153,425148,"@216153 Please connect with our support team here: https://t.co/vlvfJr4nN9, and they'll assist you regarding this. ^NR"
,740932,@AmazonHelp got dis defective addidas shoe #worst quality https://t.co/fiiSRAUrjp,297205,740930,"@297205 I'm sorry about the trouble with your order. We'd like to help, kindly connect with us here: https://t.co/vlvfJr4nN9 1/2"
,1570295,@115821 Not at all satisfied with your service. I am not getting my cashback tilp now. Not able to call you as well.,484260,1570293,"@484260 Hey Sanket, we'd like to help! Which Amazon domain are you using (.com.,.co.uk, .in)? ^PF"
,2509207,"@AmazonHelp Bonsoir :) Oui, précommandé depuis le 11. https://t.co/IjwKVOXA9s",715315,2509209,@715315 Quelle a été la date de livraison annoncée initialement? ^BR
,2289840,"@115850 
Hi I frustrated with Amazon Customer care services , Amazon  has no Business Ethics &amp; values 
""I Placed order on 17th October which is expected to deliver by 21st October"" cz of late delivery I lost offer who will bare the cost now ???",665212,2289838,@665212 I'm sorry for the unpleasant experience you have had with this order. Call us here: https://t.co/vlvfJr4nN9 &amp; we'll help you with the available options. ^MJ
,2301390,"@AmazonHelp no!!!!!! Nothing delivered today??? The wonderfulness of Prime next day!! Nothings delivered the next day
?
ordered Friday  on prime, delivered may be Monday

If we can be arsed,,,, which we probably cant",426862,2301389,"@426862 Has your order missed the estimated delivery date listed here: https://t.co/BQmcNXViiI? If it has, please contact us so we can go over your options: https://t.co/oGDklGgbCZ. ^AF"
,858787,Hey @AmazonHelp @115850 stop sending disgusting people for delivery who can't even talk properly to customers.,323904,858786,"@323904 Sorry for the hassle. We've responded to your query via DM, please check.^HN"
,725232,"@AmazonHelp Have order tokyotron charger, received with offer 10% cash back if paid by visa card, but cash back not received yet.. https://t.co/5zrtDtdFQy",293717,725234,"@293717 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to the public. ^AK 2/2"
,817587,@AmazonHelp Hace un mes aproximadamente,314736,817589,"@314736 Nos comentarías, ¿tu pedido es vendido y gestionado por Amazon o por un vendedor asociado? ^HC"
,2317574,.@115821 customer service been slippin 🧐 https://t.co/xJyfvhtgmm,671918,2317572,"@671918 Hello, I understand your order was not delivered. Were we able to provide an alternative solution for the missing parcel ?  We certainly would like to help if possible.^CR"
,199224,"@AmazonHelp @115850 also attaching the correspondence through Mail, so that whole public knows the reality of E-commerce platforms like Amazon. https://t.co/K2EHc26NfQ",162951,199223,@162951 consider it to be personal information. Our Twitter page is visible to the public. 3/3 ^KH
,2483745,@123967 Thank you for screwing us over yet AGAIN for our Sunday delivery service from #Amazon! Ordered work boots for Mon and now screwed!,565802,2483743,"@565802 I'm sorry for any trouble! We'd like to help as much as we can. Without sharing account details, will you tell us more? ^GM"
,465193,"#LGQ6AppQuiz
@115850  @AmazonHelp  will u please declare the results of the quiz..I'm desperately waiting man  😂",225652,465192,"@225652 I get your concern. There has been a delay. However, our team is working on this. Kindly stay tuned for an update.

-John"
,315232,"@AmazonHelp Order date
23-Sep-2017
Order #
403-6007146-8529139
Order total
   1,415.00 (1 item)",175396,315234,"@175396 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.(2/2)^GU"
,356671,@AmazonHelp Well then you shoulf also read the earlier msgs where the same person has written about the same issue from the same id.@115821 @115850,200693,356672,@200693 I've checked and see that we haven't received your details yet. (1/2) ^AS
,2023040,@AmazonHelp I can’t get past the security characters. Tried many times. https://t.co/6zhcV0n1Aa,598313,2023042,@598313 I'm sorry! We can't view account info via Twitter. Please contact us at 1 (888) 280-4331. ^WT
,2511803,@AmazonHelp I have a $7.99 pending charge from amazon service that I have not approved or know what it’s from.,715888,2511802,"@715888 Oh no! I'm sorry for the trouble, we'd like to look into this with you. Please reach us here: https://t.co/hApLpMlfHN ^DW"
,976763,@115850 I had purchased this phone.Didn't receive the bill. Need it urgently as phone has been stolen and have to register complaint. Help https://t.co/BPmWz3A4uN,351664,976764,"@351664 Sorry, to hear about this. You can find the detailed steps to download or print invoice here: https://t.co/OBrQNyOJYg 1/2 ^SH"
,1265291,@AmazonHelp Already reached out but no specified info.. it is being showing since today morning,416282,1265295,"@416282 My sincere apologies for breaking the habit with your order delivery, that's definitely not we want our 1/2 ^MJ"
,1324531,@115830 You’ve sent me emails with a discount code for Prime Now for weeks - now I want to use it and it won’t work. Is there a new one?,429081,1324530,@429081 I'm sorry! Please reach out to us via phone/chat here: https://t.co/JzP7hlA23B and we can help with this is real-time. ^TK
,1339631,Ordered leg warmers from @115821 ..opened the package and just got this w/no leg warmers ... 😒 https://t.co/1KzlJstKsi,432470,1339629,@432470 I'm so sorry about this. Have you had a chance to look into return / replacement options here: https://t.co/FRsodhtXKJ? ^GR
,1486944,@115850 @AmazonHelp cell phome details https://t.co/IQEsNAmyPY,465336,1486943,"@465336 Please don't provide your email address, we consider it to be personal information. Our page is visible to the public. ^KA"
,320069,@115850 has failed to live upto the guaranteed delivery day promise as always .. crappy reasons all the time!!,192280,320068,@192280 We are sorry for letting you down. Do contact our customer service team here: https://t.co/vlvfJr4nN9. ^SI
,73432,"@AmazonHelp And if they won't be able to get it for me, will I be able to cancel the exchange request and put a request for a refund in?",132320,73433,"@132320 Hi Michael! As HS said, it would be best to contact the seller since all sellers have their own polices for returns/exchanges. ^JY"
,704345,@115850 hey amazon swines.. where is your reply ?? you cheat..... you fraud......you BC..you MC...you Bh...ke ;;;lau....give me compensation...,141432,704343,@141432 As informed earlier we don't have a compensation policy in place. Appreciate your understanding. ^RB
,302235,So #amazon shipped my glass jar of coriander like this #smh https://t.co/fN5OQpFgeD,188113,302234,@188113 That's not what we strive for at all! Please give us a call here: https://t.co/hApLpMlfHN so we can get this sorted! ^TR
,2386075,"@119625 @88970 thank you @119625 for adding this movie pretty early on prime, hoping you will do same in future.",629939,2386074,@629939 Cheers! ^RS
,466636,"@115850 
Where is the winner??
You are fucking playing with us
When winner will be announced??",139827,466635,@139827 Apologies for the delay in the results being announced. Our team is currently working on this and the results would be out anytime soon.  Appreciate your understanding and patience. ^EM
,524921,@AmazonHelp i just want to know about my latest order!!! when will it be Dispatched!!!,241396,524922,@241396 I get your concern regarding an order placed. A correspondence email will be sent updating the status of the order and will be delivered by the estimated date. Please keep us posted for any further assistance. ^BS
,191698,Thanks for nothing @115828 @116089 @127852 you advertise beta codes so I preorder then u don’t deliver so u cancel. Guess I’ll skip,161048,191696,"@161048 I'm so sorry for the trouble you've had, Tom! Have you tried to reach out to EA? You can do so here: https://t.co/4H7fP2RzI3 ^FR"
,1120355,@115850 You have best customer service! Can you please speed up my order's delivery because it's a gift for my father on Diwali? Please!,384326,1120354,@384326 you by estimated delivery date. (2/2) ^GD
,2824020,@AmazonHelp vous êtes fabuleux :D encore merci !😘 et vivement le 8 décembre pour la saison 2 !!!!,136749,2824022,@136749 Merci à vous !! Rendez-vous le 8 Décembre 😉 ^ME
,1626652,Yo @115821 thank u for ur timely service but it wasn’t wrapped or in a box my book corners are damaged and this is a keepsake for me https://t.co/nrGd81yMrB,498081,1626650,@498081 Sorry to see that. Please contact us for available options by phone or chat and describe the damage: https://t.co/hApLpMlfHN ^MG
,2376166,@AmazonHelp ordered placed 11/5. Current estimated delivery 11/14,685378,2376168,@685378 Thanks for letting us know! Please keep us posted if there are any issues with your upcoming delivery. 😊 ^MV
,126767,@AmazonHelp My sister lives in the UK (me in the USA). How do I gift her a Prime subscription in the UK for Xmas?,144456,126766,"@144456 Thank you for reaching out! We currently don't have the option to gift Prime in the UK. As an alternative, you can have a UK gift card for the amount of Prime send to her. ^LR"
,1626668,@AmazonHelp I'm totally disappointed to see how @115850 handles customer issues,498086,1626669,"@498086 us. In order assist you better, request you to reply to that email and we'll have it checked on priority for you. 2/2 ^HS"
,2216697,"@AmazonHelp How many times do I need to share details? For your convenience, last four digits of my order are 7900. Please trace it deliver ASAP. It's already been more than 17 days. Can't wait anymore.",434666,2216698,"@434666 receiving an email correspondence here: https://t.co/DTSNmGldJf, kindly reply to it for further updates. ^SM (2/2)"
,355566,@AmazonHelp Light deal not apply on my order also I requested to cancel and reorder but but till ont applicable on account I pay 100 more mo:9662001064,200474,355568,"@200474 Also, don’t provide your contact details here as its personal information. Our Twitter page is visible to public.(3/3)^RS"
,666185,"ぁあぃぁぁぁあぁぁぁあぁぁぁあ！！！届いたぁぃぁぁぁぁぁぁああぃぁぁぁぁぁあぁぁぁあ！！！
まってた！Amazon！ありがとう！Amazon！ https://t.co/zUhfePguAd",278706,666184,"@278706 ｵﾁﾂｲﾃ＼(;ﾟ∇ﾟ)/
ご利用ありがとうございます✨ YM"
,2341987,@116928 No me entregan mis pedidos y no hay forma de encontrar una dirección para reclamaciones. ¿dónde debo reclamar?,677423,2341986,"@677423 Kate, lamentamos el inconveniente. ¿Podrías indicarnos cuál era la fecha estimada de entrega de tu pedido? ^VL"
,2386656,@AmazonHelp Thank you for your help 🙂  Should all be sorted now i hope,687783,2386657,@687783 That's good to hear - let us know if you have any further issues :-) ^TD
,2281078,@AmazonHelp hi had a email saying my delivery would come 8pm UK time but hasn’t arrived yet? Could you get some info on where my delivery is?,663075,2281077,@663075 I'm sorry you haven't received your order yet; what is the current order status showing when you review your order details? You can review this information via the link: https://t.co/aaDyEz1VgE ^WM
,1491880,@AmazonHelp Latest update is that it will be delivered Wednesday just gone....,129582,1491882,"@129582 If the tracking info hasn't updated, the courier should be able to provide a re-delivery update: https://t.co/ORVJEfYbKp ^SD"
,464279,@AmazonHelp @AmazonHelp mat bhoonko harami k pillon suar ke aulado ullu ke paththo,120538,464278,@120538 I'm unable to comprehend your concern. Could you elaborate the issue? We'd be glad to assist you. ^JS
,2725009,"@115850 I'm done wid you guys! I've already given my contact no to you. I just expected a call from side, but let it b. Now, I don't want any refund.",521251,2725860,"@521251 preferred time for call. Please fill in the form and confirm. As soon as we receive your details, we'll check and reach out to you accordingly.  Appreciate your understanding. ^VN (2/2)"
,2499127,"@AmazonHelp Hi,habe da eine Frage.Habe mir Pokémon Ultrasonne/Mond Dual Pack bestellt,welches am Fr ankommen soll.Nun stand dort heute aber versand am 18.11 und Zustellung DIENSTAG. Habe dann auf Premiumversand gestellt und schon steht dort wieder das normale Datum.",713057,2499125,"@713057 Während der Vorbestellzeit wirst du auf der Produktseite des jeweiligen Artikels informiert, welche Versandart du wählen musst, um die Lieferung noch am Erscheinungstag zu erhalten. Ein Update zu deiner Bestellung erhältst du spätestens mit der Versandbestätigung. ^SI"
,1506842,間違ってAmazonプライム体験のところタップしてしまった…。なんでワンクリックで強制的に体験させられるんだよおおお,469726,1506841,@469726 特典は様々ございますので、ぜひご利用してみてください。 https://t.co/JVlaJGORZx なお、意図しないご加入でしたら、恐れ入りますが、自動更新の設定をOFFへご変更くださいませ。https://t.co/9tQT1Jh8Tw TY
,224654,@117093 I have ordered and received Fresh before (paid for subscription) and now it is saying Fresh is not available in my area?,169677,224652,"@169677 Hi Keirsten, sorry to hear that. Do you have multiple addresses on your account? ^JJ"
,1485738,"@AmazonHelp I didn’t use the link since that package showed up one day late and wasn’t urgent. This time it’s needed no later than tommorrow by noon, was ordered  last Thursday and supposed to be to me prior to 5pm today",465021,1485739,"@465021 We'd like to help you escalate, please provide your info here: https://t.co/RWCsJw3VBw ^NC"
,183402,@115850 Ordered an UPS and received used product. Raised issue immediately and was promised that replacement will happen in 48 hours.,159128,183401,@159128 We apologize for the inconvenience. Please share your details here:https://t.co/GIJyeYqKE0 and we'll be sure to help you. ^ZH
,2378217,Amazon bs . My wallet was suppose to come to day wtf .,685864,2378216,@685864 Oh no! I'm sorry we let you down! What does the most recent order status state? You can check here: https://t.co/Y5jpI9gRhE. ^LL
,139048,Wow! En @117086 hay libros de Kindle con más del 85% de descuento!,147332,139046,"@147332 Hola Daniel, ¡que emoción! ¿Vas a aprovechar nuestras promociones? ^AZ"
,8531,@AmazonHelp Okay....what information do you need to be able to help then???,117498,8533,"@117498 Hi, is the book listed as sold or fulfilled by Amazon? If so, please get in touch with us via the link ^GM provided. ^TS"
,1742660,"@AmazonHelp aktueller Stand: 3 Päckchen verschollen, 2 viel zu spaet. Bekomme ich denn auch mal Feedback auf Mails? Argh.",170162,1742658,@170162 Du kannst unsere Kollegen telefonisch erreichen. Am besten nutzt du hierfür unser Kontaktformular: https://t.co/ohyvGrpvrY ^SK
,2347824,@AmazonHelp Can you swap my rundown-battery-remote every time with a new fresh-battery remote?,171433,2347826,@171433 Kindly reach out to our support team via the link provided above so that we can assist you accordingly. ^MO
,2728033,"@115830 a few weeks ago I ordered an iPhone 6s case, but instead you sent me 6 toothbrushes. I raised a query for a refund but was never sent the return envelope or a refund. PLEASE take these toothbrushes and refund me!!!!! Reminds me of @601204  and the Capri suns.",764945,2728031,"@764945 Truly sorry that the wrong item arrived, this isn't what we'd expect! Please, when you have a moment, use our Online Returns Centre here: https://t.co/pLEeWqibbi Let us know if you're able to print a label! ^JE"
,1188576,"Irgendwas klappt da mit der Alexa-Verbindung mit Spotify nicht, @AmazonHelp.... https://t.co/G7IfWYTtFx",265312,1188574,@265312 Das sieht in der Tat komisch aus. Hast du schon eine Neuinstallation der App versucht? ^AV
,8524,@AmazonHelp my original echo some time say things without asking here anything ! This is really wired and creepy and scary!!,117497,8523,"@117497 Hmm, that's strange! Try going to Settings and reviewing your history. From here, you can see what prompted your Echo. ^FD"
,1367503,@AmazonHelp Your Algorithm must have proper checks :p I don't know why didn't you guys catcht it in your self testing and deployed code live :p,438337,1367507,"@438337 We'd like to know what went wrong, please contact us here: https://t.co/vlvfJr4nN9 and we'll look into this. ^SQ"
,1258287,@AmazonHelp Already provided,414841,1258288,"@414841 Hi, please revert back to our correspondence sent to you via email and we'll be there to assist you. ^RB"
,1165336,@119625 #LaakhonMeinEk Is this currently in India only? Not able to watch in USA. :(,394105,1165334,@394105 I'm afraid certain titles are geographically restricted. ^HA
,475115,"@AmazonHelp ma la smettete di spedire con poste italiane gli ordini ""prime""? Date per lo meno la possibilità di scelta o specificatelo.",228066,475114,@228066 Stai riscontrando un ritardo con una spedizione? ^VE
,633735,@115821 not received yet. https://t.co/yNzI7kdDvF,270216,633734,"@270216 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. 2/2 ^KH"
,793816,Me acaba de cancelar @116928 un pedido de una silla que llevaba esperando 2 meses así de repente 🙃,309291,793814,"@309291 Hola Aarón, sentimos esta experiencia. La silla ¿fue vendida y gestionada por Amazon o fue vendida por un vendedor externo? ^DA"
,359522,"@AmazonHelp You guys are jerk..
Go die you Morons.. 
Refund my Money you Idiots",201142,359524,"@201142 Sorry for the trouble with your order. If you've paid for the order, the refund (1/2)^SQ"
,1303848,@AmazonHelp Check all my previous tweet n msg to u. Or ring me,424674,1303849,"@424674 Are you referring to a return request? If so, have you contacted our support team: https://t.co/vlvfJr4nN9 about this?  ^HA"
,789065,"@AmazonHelp @115850 @115851  very bad service, not at all 'Customer- centric Company', doing good job in disappointing customers.",183541,789066,@183541 Apologies for the ordeal. We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. 1/2 ^PS
,27890,"@AmazonHelp Yo... I've had this, is this you or is it something dodge? https://t.co/HhSD6KpG7i",122103,27888,@122103 You can find tips here on identifying a legitimate e-mail: https://t.co/bjVXyZmUsD Let us know if you have any questions! ^KN
,1136267,"@115850 @115821 @AmazonHelp @119625 
Almost 70% products aren't eligible for 1 day delivery and prime video hasn't all top movies.",387080,1136268,"@387080 The eligibility of the products, being shipped by one day shipping method, depends on your Pin code. [1/2] ^SK"
,1193985,"@AmazonHelp Amazonさんご本人からご連絡をいただき悪質な詐欺ということがわかり安心しました。
わざわざご連絡をありがとうございます。",400550,1193984,@400550 とんでもないことでございます。今後も万が一ご不安なことがございましたら、ご遠慮なくお知らせください。 YM
,814377,Da @116316 und @124285 es nicht auf die Reihe bekommen eben noch mal bei @37991 bestellt.,313952,814375,@313952 Was ist denn passiert? Kommt deine Bestellung nicht an? Gruß ^AN
,2478903,"@AmazonHelp yes, I’ve done that. Anything to do with the bad weather we are having in Seattle right now or is it just me?",708450,2478905,"@708450 Thanks for trying that, Autumn. I'm sorry it didn't fix your issue but we're here to help! Please reach out to us here: https://t.co/hApLpMlfHN ^RB"
,720768,"waited all day for @115821 to deliver BAOT and the envelope sitting in my mailbox was empty 

@217158 I'm devastated https://t.co/TwllEe6lN1",292507,720765,"@292507 Oh no! I'm so sorry to see this, Joanne! Do you care to confirm the carrier listed for your order? ^HC"
,69770,@115830 where's my order? Very poor customer experience on your Black Friday deals. Surely you should be prepared for this demand?!,131805,69769,"@131805 I am sorry that you haven't received your delivery yet, Charlotte! What was the original delivery date given at checkout or our email confirmation? Were the items sold by Amazon or third-party seller? You can check here: https://t.co/aaDyEz1VgE ^FR"
,1036539,@AmazonHelp I returned a Prime Wardrobe order but got an email saying that something i returned was missing from the box.  help?,365200,1036537,@365200 Oh no! We do want to help. I cannot view account information via Twitter. Contact us by phone or chat:https://t.co/hApLpMlfHN ^CH
,1209877,まだAmazonからお支払い番号来てない〜〜〜〜,404009,1209876,@404009 お支払い番号は出荷準備が開始されますと発行されます(出品者発送の場合は注文から30分程度で）。お届け予定日を目安にお待ちください。　なお、発行後は注文履歴、アカウントサービス＞メッセージセンターからも確認可能です。 SM
,21495,@AmazonHelp Called them a 1000 times..also wrote a mail to mr.Amit..still no reply.. I'm fed up now and want the refund as soon as possible..pls revert,120695,21497,@120695 I'm sorry to know about this. Click here: https://t.co/GIJyeYqKE0 and do the needful so we can find a fix. ^MP
,2766975,"@115850 orderid#171-9136327-8982746 order date nov15,2017.pathetic packaging https://t.co/3lXZm9HAWr seal was opened.proper bill not provided.look into this matter ASAP.",773761,2766976,"@773761 I'm sorry for the problem with the order. While you can submit the packaging feedback here: https://t.co/BOC2qI06T6, kindly report it to our support team here: https://t.co/2t6DQoUmNZ as well, we'll look into it and reach out to you soon. 1/2^AP"
,420478,@115850 order not delivered yet.. Worst and horrible service provider..!!! Customer care is also not helpful.. No response from amazon yet,215213,420479,@215213 I'm sorry about the issue you're facing with delivery. Let us look into it. Please share (1/2)^HR
,2923457,@115821 @AmazonHelp This must be a Black Monday Special.. I bought it new and it came in Used. What kind of 💩 is this ? 😤😤 https://t.co/Zb3TfpfYI2,809008,2923456,@809008 Thanks for bringing this to our attention. Let's explore your refund or replacement options here: https://t.co/q1epcvl6xv ^GG
,495999,"@117086 Quando a Amazon passará a vender produtos de tecnologia, cozinha, etc. Sem ser por terceiros?",233308,495998,"@233308 Olá Antonio, assim que tivermos mais informação e novidades serão anunciadas no site. Continue de olho 😉! ^LG"
,2733924,Hey @116090 where are my cases? They were supposed to get here last friday.. 😒,766285,2733923,"@766285 Hi, what was the original expected delivery date you were given? You can check your orders here  https://t.co/PyACxvY8Qo ^KK"
,2771697,Surely there was a better way for @115821 to package this?! Such a waste of cardboard and paper! https://t.co/Y7YiiadGlj,774765,2771696,@774765 Thanks for making us aware of this Helen. You can leave feedback regarding the packaging here:https://t.co/H3aMjtcPrG. ^GA
,2408675,@AmazonHelp Amigos una pregunta. Perdí mi celular en el llevaba la cuenta E-mail de donde me registré con ustedes. Como le puedo hacer para que me digan el correo que registré?,143739,2408673,"@143739 ¡Hola, Arath! En este caso puedes comunicarte con nuestros compañeros de Servicio al Cliente, ellos pueden ubicar tu cuenta y ayudarte con lo que necesites. ¡Éxitos con tu gestión! ^ES"
,2419470,"@AmazonHelp If someone can contact me personally, I can help. Cz I had enough of filling form and updating you guys.
needs fast solution to it",695086,2419471,@695086 I understand. Please share the details and your preferred time of call here : https://t.co/cQVomR1pWz and we'll get back. ^SK
,1562009,@116928 y por dentro es espectacular! https://t.co/03aqn8Ox1e,482499,1562007,@482499 ¿Que es esa maravilla?¿Has comenzado a verla ya? ^JD
,303509,@118117 @115821 what size speaker does it have?,188453,303508,@188453 You can find more info about the speaker by heading to this link: https://t.co/T7BwlbTYoP ^GL
,458951,@115821 just typed 12 captcha codes in a row WTF? You don’t want me to buy anything?,223991,458950,"@223991 I'm sorry for the poor experience! Were you able to access your account, or are you still unable to? ^WT"
,1609618,@115830 who do I contact about a missing parcel?,494159,1609616,@494159 You can contact us directly here: https://t.co/JzP7hlA23B ^PK
,2933528,Un sms de @115821 pour un colis disponible en point relais. De nouveau pas de trace de l’avis @14272 et de leurs passages imaginaires... Et ils osent faire la pub pour tes préférences en cas d’absence. LOL de compétition. @4738,811200,2933526,"@811200 Bonjour Audrey, je suis désolée d'apprendre cela. Pouvez-vous me confirmer si vous avez récupéré votre colis, je vous prie ? ^SB"
,1240391,@AmazonHelp There is no update since 5:30 pm last evening. And even though this was a prime delivery it took 6 hrs to leave the facility. https://t.co/2b3VkRtLO5,151182,1240394,"@151182 I understand your concern regarding the order, Nipun. Kindly share your details here: https://t.co/beaaDm0muc we'll look into it and reach out to you soon. ^AP"
,52919,"amazon is just getting called all day today, called to switch my prime acct to student prime, now we having credit card issues over $3",127918,52918,"@127918 I'm sorry for the frustration! Have you had a chance to reach out to us? If so, what info/resolution did we provide? ^AC"
,2033387,@AmazonHelp I think it's a 7th generation kindle? Bit hard to tell as many models look the same!,601253,2033389,@601253 No worries! We can have a Kindle specialist take a look and see what the trouble is here: https://t.co/hApLpMlfHN ^BL
,1382690,Merci @120533 qui me livre mes colis  2/3 jours avant la plus part de mes colis ❤️ prenez exemple @131800  😉,441795,1382689,@441795 Heureuse d'apprendre cela :) j’espère qu'on sera toujours à la hauteur de vos attentes ^SN
,2510677,@AmazonHelp I have taken help from your department earlier and promised me to refubd amount in 24hrs. But now they are making excuses.,454872,2510679,@454872 Please fill up this form: https://t.co/GIJyeYqKE0 and we'll connect with you on this. ^HK
,197850,servizio clienti @120540 semplicemente spettacolare 👏🏻👏🏻👏🏻 #numero1,162525,197849,@162525 Grazie per il tuo feedback😃. ^BC
,897542,@AmazonHelp That's your problem buddy if this is fake why you give them permission to Show that Contest in your app i want that product,333154,897543,"@333154 I get your concern, please revert to our email and we'll get back to you at the earliest. ^PS"
,387165,@AmazonHelp Correos me dice que no me lo entrega hoy pese a q tengo fecha garantizada vuestra para hoy ¿voy a tener que reclamar de nuevo?😓 https://t.co/vIPgwXGVC4,207645,387164,@207645 ¿Has intentado contactar con nuestro Equipo de Servicio al Cliente? ^VL
,893346,@115821 Do you have Watermelon Gummi Bears? Obviously @137800 doesn't care about their customers don't get their items,331933,893343,"@331933 We sure do, Barry! You can find some options for watermelon gummi bears here: https://t.co/OZW8CSpGAQ Hope this helps! ^AD"
,102881,"Why are Amazon prime packages delivered in such a shady way? Like, hello there unmarked white van coming down our driveway, thank you for the package",138630,102880,"@138630 Hi, Nora! Thanks for reaching out! Did something happen when you received your order? Could you please verify who the carrier was: https://t.co/zmfaHSOBuP. Please let us know! ^KJ"
,2417313,@AmazonHelp Now you want me see ur T&amp;C on ur given link. Why?,418091,2417315,@418091 The resolution provided earlier is the best we are able to offer. Appreciate your understanding. ^AK
,1328579,@115850 @13150 @115851 Dear Both hope you can give me some time from my busy schedule. Any mechanism for listening harassment..,159128,1328577,"@159128 If you've shared your details, you must have received an email correspondence from our team. Request you to respond to that. ^NK"
,2673446,"@116316 help: ordered a book, lost in transit. You sent another one free without me claiming it. I got both the same day. What do i do?",154410,2673444,@154410 Please return one of the books. Just go to our returns center: https://t.co/hntIu1Vq1h ^KM
,292282,"@AmazonHelp About the 5th time we got a ""attempted delivery"" notification at the end of a day/shift when it clearly/definitely was not the case",185613,292279,@185613 I'm sorry to hear this! Do you notice it happening with a particular carrier? ^WJ
,729179,知らないうちにAmazonプライム会員になってた、だと…？,294657,729183,@294657 Amazonプライム無料体験をご利用いただいておりませんか？Amazonプライムは、無料体験お申し込みの画面、またお申し込み後に送信されるEメールにてご案内しておりますが、自動更新をオフにされていない場合、体験終了後に有料会員へと移行となります。 TN
,2254502,"@AmazonHelp I waited all day yesterday for this parcel, I haven’t slept all night waiting! I’ve been outside looking all morning! There is no parcels anywhere to be seen! Do you want to come and raid my house to see that I don’t have it?",362091,2254504,"@362091 Hi, I'm sorry to her that, would you have any neighbours it may have been left with? Contact us here: https://t.co/JzP7hlA23B we'll help ^AS"
,2216629,@AmazonHelp It's been done,647629,2216631,@647629 Sorry for the trouble. Could you please confirm if you have provided your details through the secure link. ^GU
,2562189,"@115821 So... I got a bunch of emails stating that my reviews were posted. I didn't write any reviews. Someone went into my acct &amp; posted 5 star reviews, all but 1 were in new seller Kama Pound's storefront. Changed password, but something there is hinky.",727131,2562187,"@727131 Oh no! That's not good! When you have a moment, please phone us here: https://t.co/hApLpMlfHN and report this. We'll send this information over to an Account Specialist to take a look at.  Thanks for letting us know! ^LB"
